order_id,product_id,order_date,amount
1911,6,2024-07-11,245.61
1719,48,2024-11-06,208.56
1518,30,2024-09-21,370.1
1583,25,2024-07-03,209.47
1697,9,2024-11-18,411.91
1271,36,2023-02-09,460.6
1081,9,2024-12-22,194.06
1992,15,2024-06-02,10.86
1930,41,2023-04-20,450.78
1507,42,2023-04-24,210.77
1952,1,2024-10-26,262.36
1197,38,2023-05-16,108.02
1552,3,2024-12-24,206.16
1825,29,2023-12-20,40.76
1300,46,2024-02-12,45.92
1084,46,2024-12-09,212.41
1283,30,2023-11-20,186.24
1118,30,2023-08-26,469.75
1758,4,2023-07-17,36.23
1574,42,2024-09-04,380.98
1695,39,2023-06-19,288.64
1188,32,2024-03-31,440.51
1593,30,2023-02-10,345.09
1331,11,2023-08-13,166.94
1289,40,2023-12-07,301.3
1330,30,2024-06-05,315.4
1443,41,2023-12-13,317.87
1630,21,2023-07-09,11.92
1566,18,2023-03-29,51.23
1056,30,2024-02-15,44.87
1931,10,2024-10-15,244.93
1569,3,2023-03-15,227.33
1704,40,2023-11-19,98.97
1690,11,2023-06-16,24.14
1570,2,2023-11-11,145.25
1191,47,2023-07-17,194.77
1199,31,2023-03-28,415.44
1262,1,2023-11-14,338.26
1252,36,2023-10-13,343.27
1670,30,2024-08-27,279.9
1231,9,2024-01-11,33.09
1446,1,2023-09-24,110.57
1955,41,2023-04-13,404.22
1779,3,2024-04-30,223.31
1527,17,2024-01-30,173.49
1275,26,2023-02-10,326.08
1996,3,2023-12-09,277.22
1898,14,2023-02-14,377.86
1651,41,2023-04-10,47.54
1381,20,2024-03-16,244.99
1751,46,2024-09-15,462.75
1766,48,2023-10-16,468.18
1717,50,2023-09-15,461.45
1058,20,2024-06-17,446.64
1688,47,2024-05-30,87.68
1117,17,2024-05-30,324.23
1643,21,2023-08-14,52.62
1855,40,2024-04-14,339.93
1652,21,2023-07-28,300.48
1895,31,2023-05-22,142.85
1906,8,2024-01-10,22.01
1411,28,2024-07-30,197.74
1987,18,2024-10-16,44.24
1097,23,2023-12-25,429.05
1566,47,2024-09-03,87.47
1896,19,2024-11-24,431.88
1053,22,2024-03-08,394.85
1291,28,2024-04-29,458.12
1210,45,2023-08-12,131.78
1947,38,2024-09-08,204.84
1076,4,2023-07-26,461.57
1372,36,2024-10-14,401.59
1407,40,2023-12-16,228.53
1934,2,2024-11-28,147.01
1388,6,2023-11-10,99.18
1231,42,2024-01-21,417.95
1733,48,2023-07-22,135.22
1846,15,2024-01-01,375.59
1204,14,2023-12-25,329.41
1169,18,2023-04-10,215.13
1655,20,2023-06-22,38.75
1668,11,2023-07-24,386.65
1835,9,2024-12-03,32.64
1746,35,2023-06-14,345.06
1987,2,2024-02-20,132.68
1141,21,2023-10-20,411.38
1322,40,2024-12-20,399.51
1708,42,2024-12-01,433.5
1269,10,2024-02-14,85.03
1278,10,2024-08-02,79.5
1343,1,2024-08-18,262.72
1349,21,2023-08-18,459.06
1622,15,2024-05-12,198.73
1514,29,2024-01-16,44.33
1167,47,2024-09-26,245.27
1565,26,2024-07-22,487.97
1501,14,2023-03-23,473.38
1023,13,2024-10-06,397.99
1243,30,2023-08-30,287.23
1085,21,2024-06-07,339.12
1765,30,2023-04-25,466.2
1897,27,2024-08-25,29.38
1234,32,2024-10-21,450.84
1518,37,2024-05-01,65.32
1698,42,2023-03-14,304.89
1443,26,2023-01-14,72.8
1731,6,2024-02-15,374.08
1297,31,2024-06-13,281.95
1621,10,2024-04-26,286.91
1040,17,2024-05-10,38.43
1238,36,2023-10-14,493.09
1392,3,2023-03-13,178.76
1484,28,2023-11-08,363.72
1249,34,2023-10-05,460.34
1512,14,2023-01-30,337.29
1013,42,2023-11-27,310.54
1235,15,2024-08-31,466.65
1818,21,2023-09-15,444.56
1918,19,2023-05-18,313.65
1727,11,2024-05-17,431.61
1694,2,2023-04-09,300.88
1364,38,2023-05-11,169.94
1113,35,2023-03-12,92.09
1164,18,2023-12-17,71.49
1748,43,2024-05-19,312.71
1310,34,2024-10-10,329.54
1493,48,2024-04-14,62.34
1637,5,2024-02-08,472.29
1213,21,2023-08-15,89.87
1687,23,2023-11-27,239.87
1493,26,2023-10-24,62.33
1196,36,2024-06-07,150.45
1852,18,2023-06-14,452.13
1167,42,2024-01-20,100.9
1604,49,2024-03-02,479.02
1698,31,2023-08-22,452.04
1743,27,2024-08-25,242.22
1795,17,2023-04-17,160.1
1752,41,2024-05-19,310.29
1517,5,2024-11-09,119.3
1694,2,2023-10-14,305.39
1430,6,2023-07-18,400.38
1657,25,2024-04-03,46.45
1224,22,2024-01-05,197.56
1513,31,2024-07-14,415.25
1104,33,2024-07-08,298.25
1578,30,2024-07-19,341.68
1455,17,2023-08-12,93.31
1301,6,2024-07-06,290.76
1843,39,2024-01-24,394.85
1631,34,2023-07-14,360.98
1833,27,2023-11-13,410.73
1667,12,2024-11-17,171.0
1991,35,2024-06-25,213.85
1070,43,2024-10-22,70.31
1313,40,2023-02-08,398.13
1800,2,2023-12-11,367.04
1006,7,2024-04-06,402.62
1326,14,2023-09-20,454.31
1686,49,2023-03-26,193.13
1767,35,2024-11-18,158.66
1286,20,2023-04-26,411.06
1314,28,2024-04-22,183.73
1025,32,2024-01-19,207.88
1641,21,2024-09-01,341.23
1608,26,2023-11-26,446.85
1716,44,2023-11-04,241.26
1616,18,2023-09-24,190.16
1621,3,2024-01-08,29.17
1219,6,2024-09-11,460.51
1689,20,2024-12-21,291.25
1925,20,2023-06-21,309.25
1279,43,2024-09-27,24.35
1873,49,2023-06-02,344.16
1749,29,2023-11-08,463.94
1474,32,2024-11-07,471.53
1012,48,2024-02-02,21.32
1114,36,2024-07-12,46.33
1536,13,2024-01-07,80.57
1586,41,2023-12-28,137.18
1864,49,2023-10-02,466.91
1661,26,2024-06-20,138.93
1790,32,2024-01-29,436.5
1990,31,2024-05-22,283.85
1441,25,2024-08-25,201.27
1339,35,2023-04-17,249.09
1936,50,2023-05-08,53.51
1343,50,2024-01-27,207.24
1065,22,2024-03-22,230.51
1247,35,2024-04-11,263.51
1848,23,2023-11-21,358.83
1603,31,2023-07-22,348.99
1402,23,2023-09-14,169.26
1980,36,2023-12-28,173.87
1459,42,2024-04-09,344.61
1614,20,2024-04-20,441.27
1036,45,2024-04-02,193.35
1545,25,2023-08-30,166.08
1517,8,2024-03-19,224.33
1319,50,2023-07-01,389.94
1322,21,2024-03-19,264.19
1561,16,2024-03-05,192.82
1500,23,2024-10-25,422.43
1875,14,2024-07-21,471.43
1322,45,2023-10-06,112.43
1858,25,2023-06-04,317.21
1346,5,2023-08-30,406.03
1225,32,2023-01-12,30.59
1879,18,2024-08-23,279.55
1637,47,2023-08-18,186.23
1341,24,2023-01-16,73.04
1370,28,2023-07-30,209.57
1335,26,2024-06-13,103.2
1446,22,2024-07-20,109.19
1521,24,2023-10-11,128.44
1236,17,2023-02-25,57.23
1060,27,2024-04-11,144.39
1088,22,2023-01-31,387.65
1422,13,2023-08-07,224.56
1958,17,2023-11-07,169.77
1686,2,2023-03-15,239.64
1505,31,2023-02-23,277.6
1790,22,2023-04-27,200.17
1750,49,2024-05-16,466.85
1703,40,2023-11-16,36.23
1550,17,2024-03-03,130.33
1849,14,2023-02-24,437.71
1387,47,2023-04-25,377.01
1071,40,2024-01-19,138.78
1687,48,2024-11-20,407.46
1607,42,2024-01-31,368.85
1893,2,2024-03-10,200.26
1126,48,2023-05-07,471.14
1421,42,2023-04-23,30.1
1508,49,2023-06-04,292.9
1265,33,2023-06-03,344.85
1510,43,2023-08-10,87.11
1693,30,2024-01-23,336.48
1561,33,2024-12-06,129.09
1606,13,2024-08-22,206.0
1500,29,2024-01-30,304.19
1361,6,2023-08-29,190.37
1275,15,2024-01-04,194.74
1238,46,2023-06-18,268.16
1926,27,2023-06-07,208.32
1538,17,2023-04-11,408.15
1363,1,2024-11-05,476.32
1388,15,2023-03-06,114.93
1220,28,2024-03-12,139.67
1845,3,2023-09-21,276.48
1177,10,2023-10-27,127.14
1489,29,2023-05-21,210.15
1019,36,2024-02-13,80.34
1383,26,2023-06-24,135.67
1820,46,2023-08-20,305.56
1078,21,2023-07-16,395.63
1086,48,2024-07-24,150.29
1436,44,2024-07-05,54.67
1927,12,2023-11-14,41.42
1349,14,2024-04-14,393.11
1120,4,2023-05-23,83.38
1420,8,2024-01-30,426.66
1661,3,2024-04-10,358.72
1434,15,2023-12-24,65.61
1548,40,2024-05-22,410.85
1500,10,2023-11-27,11.76
1907,27,2024-12-04,284.42
1103,16,2024-10-24,322.61
1787,10,2023-04-08,52.59
1472,1,2024-06-12,153.51
1420,36,2024-11-26,495.02
1834,40,2024-08-18,354.89
1014,48,2024-04-17,218.52
1356,5,2024-11-27,117.62
1189,45,2024-11-25,450.89
1118,21,2024-08-27,121.95
1555,25,2024-08-03,327.71
1600,27,2024-01-08,415.86
1025,16,2023-04-27,263.75
1824,31,2024-12-25,446.46
1640,4,2023-10-09,327.01
1684,21,2023-03-29,362.48
1633,30,2024-07-27,102.17
1477,5,2024-12-01,194.9
1295,18,2024-12-30,345.98
1559,29,2023-12-30,411.84
1970,23,2023-06-06,119.97
1964,36,2024-03-19,215.09
1402,18,2023-11-09,427.48
1084,40,2024-10-28,195.6
1784,24,2023-06-29,444.86
1070,41,2024-05-16,18.14
1816,16,2023-09-20,458.12
1160,22,2024-07-20,379.85
1534,41,2023-11-22,168.55
1749,31,2024-11-15,452.91
1939,48,2024-03-01,218.19
1518,7,2023-04-26,82.14
1715,15,2024-10-10,371.89
1102,31,2023-01-08,362.69
1734,34,2024-02-06,188.48
1260,23,2023-05-29,207.21
1735,35,2024-07-17,447.71
1567,38,2023-12-18,364.04
1803,13,2024-04-10,247.03
1053,19,2023-06-30,51.65
1031,45,2023-07-11,280.73
1417,8,2024-11-13,422.26
1400,47,2024-07-28,369.79
1744,23,2023-09-12,283.68
1658,44,2023-08-29,282.24
1774,10,2024-07-04,494.64
1799,31,2024-08-25,21.25
1397,49,2024-01-09,217.27
1569,15,2024-12-06,119.92
1329,39,2023-08-08,94.3
1387,20,2023-08-14,51.54
1362,35,2024-08-29,313.12
1474,28,2024-05-22,205.71
1890,30,2024-03-05,311.14
1091,14,2024-10-14,424.11
1450,12,2023-10-02,440.38
1339,48,2024-05-04,437.48
1188,46,2024-09-16,24.54
1079,4,2023-07-18,180.12
1440,33,2024-08-24,373.71
1270,12,2023-08-28,128.96
1647,44,2024-08-05,110.22
1821,17,2024-02-18,173.84
1184,1,2024-06-03,368.67
1526,26,2023-03-30,355.1
1360,44,2024-11-12,265.23
1713,11,2023-03-30,52.01
1045,27,2023-04-24,119.8
1010,35,2024-03-19,163.95
1495,34,2024-01-14,95.06
1054,21,2024-07-29,285.5
1270,48,2024-05-28,295.21
1405,15,2023-06-12,220.57
1717,48,2023-11-11,190.33
1237,34,2024-02-06,436.07
1194,2,2024-06-27,449.52
1412,5,2023-05-19,95.95
1702,19,2024-07-26,435.45
1580,40,2024-08-28,421.05
1615,14,2023-06-19,406.79
1944,42,2023-10-17,66.27
1853,1,2024-08-16,20.36
1177,17,2023-02-17,419.6
1153,25,2023-05-10,81.97
1440,38,2023-06-28,237.73
1141,26,2024-08-01,140.36
1441,47,2023-11-02,398.66
1671,42,2023-06-27,175.54
1432,6,2023-07-22,96.16
1431,25,2023-05-05,331.57
1313,16,2024-08-17,466.43
1262,36,2023-07-19,154.88
1502,33,2024-01-11,56.85
1347,1,2023-11-14,420.1
1522,19,2024-06-10,289.01
1990,42,2024-12-28,201.08
1372,11,2024-05-12,224.48
1058,9,2023-05-10,297.72
1789,26,2023-01-09,439.11
1419,8,2023-04-27,239.7
1612,43,2023-06-09,118.95
1636,32,2024-02-23,177.29
1721,33,2023-08-02,18.74
1200,45,2023-10-17,237.63
1246,33,2024-01-21,143.95
1466,32,2023-09-19,175.51
1120,44,2023-01-26,358.14
1728,31,2023-12-14,62.72
1639,13,2024-01-27,166.09
1752,15,2023-08-09,265.08
1071,40,2023-09-17,158.03
1360,26,2023-09-13,468.53
1393,6,2023-02-04,347.4
1719,17,2024-05-29,355.88
1506,18,2023-11-20,415.9
1405,19,2023-07-27,392.99
1341,24,2023-12-13,116.29
1414,22,2023-04-26,422.44
1445,47,2023-02-20,346.1
1340,27,2024-05-03,442.65
1872,8,2023-12-31,103.83
1132,18,2024-06-09,161.57
1333,21,2023-05-14,19.2
1247,45,2024-08-13,23.26
1302,19,2024-07-25,427.29
1510,42,2023-07-01,190.09
1075,6,2024-07-17,36.7
1128,16,2023-10-12,163.86
1852,43,2024-08-16,432.27
1142,25,2023-02-15,15.72
1745,27,2024-11-15,478.41
1171,48,2023-04-27,291.52
1376,45,2023-07-21,275.21
1557,38,2023-02-23,257.68
1752,24,2023-11-30,90.34
1781,14,2023-02-02,229.48
1199,43,2023-11-13,459.93
1755,41,2024-07-29,461.19
1241,19,2023-03-15,309.6
1678,39,2024-03-11,31.6
1464,27,2024-07-11,279.81
1942,21,2024-08-10,291.36
1750,11,2023-12-05,132.88
1291,4,2024-05-16,24.76
1424,9,2024-11-17,229.1
1726,24,2023-09-14,267.16
1587,30,2024-09-25,63.08
1479,2,2024-01-28,364.86
1595,17,2024-03-21,457.45
1038,40,2023-03-17,293.42
1911,3,2024-05-04,440.06
1703,28,2023-05-28,330.98
1153,25,2023-08-14,355.39
1359,13,2024-04-24,184.34
1876,20,2023-02-11,247.7
1999,33,2023-10-19,145.71
1021,26,2023-01-23,427.79
1129,7,2023-06-25,425.41
1293,26,2023-06-25,82.37
1715,45,2024-07-25,30.76
1705,4,2024-10-18,449.89
1694,26,2024-04-27,481.8
1608,35,2023-02-26,151.02
1995,36,2024-02-27,423.79
1193,49,2024-01-03,295.19
1270,46,2023-08-13,201.69
1833,27,2023-11-27,46.29
1058,25,2023-04-24,235.82
1473,46,2023-06-27,446.32
1443,7,2023-07-15,362.34
1471,16,2024-03-03,287.37
1635,32,2023-07-31,424.4
1075,46,2024-05-23,144.72
1530,43,2024-10-26,197.79
1605,32,2024-08-01,205.79
1998,13,2024-01-13,206.72
1962,48,2023-06-18,179.12
1455,3,2024-10-07,165.64
1390,29,2023-10-01,394.5
1719,22,2024-05-31,104.76
1581,44,2024-01-17,153.65
1414,30,2023-12-16,204.46
1545,15,2024-03-30,460.08
1218,21,2024-03-01,137.03
1464,47,2024-05-01,481.29
1179,15,2023-01-10,212.66
1928,12,2023-06-13,126.97
1486,47,2024-01-31,50.77
1442,42,2024-09-21,287.25
1173,40,2024-09-30,235.09
1543,22,2024-05-28,493.55
1759,46,2024-09-15,96.13
1878,4,2023-04-18,295.49
1114,41,2023-02-18,439.44
1874,37,2023-02-07,129.18
1949,18,2024-02-14,355.43
1063,36,2024-12-30,29.54
1232,38,2023-06-27,432.41
1133,25,2024-04-03,205.63
1241,27,2023-12-08,111.78
1245,10,2023-11-28,21.38
1573,19,2024-07-18,346.43
1466,40,2023-10-18,104.41
1082,42,2024-05-04,133.64
1597,26,2023-06-17,435.79
1327,6,2024-09-16,66.46
1196,1,2024-09-17,289.32
1185,21,2023-12-29,60.55
1250,24,2023-05-05,144.13
1060,14,2023-03-08,242.11
1667,47,2023-03-29,135.75
1839,49,2024-12-13,231.79
1849,48,2023-08-28,220.04
1315,32,2023-02-28,417.72
1934,5,2023-06-09,404.8
1218,34,2024-02-04,248.07
1185,1,2024-03-21,335.21
1279,45,2024-02-29,46.21
1823,29,2024-12-28,448.05
1170,13,2023-07-17,99.59
1396,7,2024-10-12,249.76
1262,32,2023-04-19,99.92
1421,27,2024-02-25,314.54
1201,28,2023-08-30,455.03
1064,24,2024-10-07,56.41
1668,20,2023-05-12,109.12
1958,38,2023-12-25,412.57
1751,18,2023-11-25,380.97
1889,24,2023-02-21,287.28
1254,47,2023-10-02,320.19
1314,30,2023-11-20,441.01
1477,8,2024-06-01,203.86
1560,41,2023-05-24,437.2
1395,9,2024-09-02,90.32
1558,13,2023-02-16,295.94
1826,46,2023-11-26,405.16
1250,3,2024-05-26,311.9
1462,10,2023-01-07,488.7
1913,17,2024-10-23,462.17
1370,15,2023-01-27,289.82
1795,31,2024-12-11,162.95
1029,24,2023-07-04,460.99
1244,6,2024-02-05,387.51
1202,19,2023-01-01,391.32
1454,7,2023-03-08,453.09
1956,1,2023-06-17,89.36
1243,45,2023-04-26,453.08
1967,10,2024-01-02,402.07
1271,13,2023-03-22,159.81
1926,10,2023-08-08,99.2
1360,36,2024-08-20,234.78
1174,26,2024-10-12,400.21
1465,28,2024-09-04,11.67
1263,50,2023-11-08,273.62
1800,47,2023-09-03,347.34
1574,9,2024-05-27,263.95
1764,7,2023-02-25,481.53
1438,39,2024-11-12,235.47
1308,24,2023-07-05,388.38
1302,42,2023-09-08,470.69
1658,37,2024-01-24,153.04
1947,24,2023-09-03,45.86
1256,19,2023-08-03,306.82
1520,42,2023-01-29,49.57
1016,12,2023-07-18,207.04
1849,2,2023-02-25,247.47
1969,13,2024-11-04,488.78
1362,18,2023-01-08,235.8
1583,22,2023-08-15,161.23
1752,47,2024-11-27,137.95
1654,32,2023-12-21,495.38
1446,24,2024-09-04,58.01
1167,3,2024-12-18,303.58
1095,40,2024-03-23,383.7
1538,39,2023-08-13,193.04
1804,47,2023-02-16,274.31
1644,37,2024-01-18,25.62
1352,31,2023-10-04,37.56
1122,7,2023-03-20,184.57
1240,22,2024-02-25,138.77
1997,11,2023-07-30,344.29
1936,2,2023-08-25,172.36
1369,49,2024-08-09,84.0
1632,42,2023-12-27,495.69
1480,44,2023-08-24,479.97
1052,42,2024-01-05,165.52
1042,48,2024-12-06,12.86
1821,48,2023-08-26,427.48
1559,30,2023-01-13,182.79
1489,44,2023-12-26,114.22
1907,11,2023-10-15,470.94
1024,7,2024-05-01,164.04
1201,4,2024-04-21,177.51
1165,36,2023-04-27,20.44
1480,30,2023-01-30,299.51
1451,2,2024-01-19,414.71
1905,8,2023-07-01,394.34
1132,14,2024-07-20,450.57
1602,18,2023-03-04,381.45
1664,4,2024-11-19,128.43
1871,49,2024-12-04,277.45
1839,39,2024-09-23,308.29
1985,44,2024-06-05,435.58
1921,15,2024-08-20,468.92
1423,44,2023-05-12,265.45
1725,21,2023-07-31,305.55
1995,48,2024-11-24,180.38
1065,50,2024-10-28,484.05
1455,20,2023-04-29,151.22
1969,16,2023-11-07,384.05
1612,40,2023-10-21,77.7
1547,41,2024-05-09,467.94
1663,43,2023-12-25,407.09
1998,43,2023-03-20,452.86
1731,19,2024-12-10,84.76
1571,43,2023-07-22,100.33
1792,21,2024-11-25,363.57
1441,6,2024-11-01,209.08
1947,40,2023-08-29,45.99
1785,36,2024-06-23,239.89
1587,50,2024-11-07,53.93
1788,15,2024-05-10,129.46
1110,6,2024-12-04,382.63
1153,23,2023-08-09,261.16
1389,47,2024-02-24,409.45
1357,49,2023-05-24,168.47
1497,18,2024-08-11,276.88
1335,41,2023-10-08,350.05
1332,32,2023-10-05,59.02
1941,37,2024-09-13,40.07
1865,21,2023-09-27,142.76
1529,30,2023-08-08,427.99
1482,30,2024-10-15,330.87
1211,38,2023-05-29,283.48
1749,27,2023-05-12,314.63
1567,14,2023-06-20,123.03
1640,43,2023-12-03,312.25
1162,38,2023-05-22,31.55
1793,38,2024-02-14,394.0
1841,32,2023-12-04,395.68
1049,1,2024-10-22,240.79
1567,15,2023-11-06,102.33
1139,9,2023-09-26,192.38
1141,42,2023-06-02,34.46
1100,42,2024-09-03,408.16
1268,14,2024-06-02,455.29
1897,7,2023-11-24,388.73
1059,3,2024-08-10,274.85
1816,47,2024-08-02,74.33
1027,1,2023-01-03,313.78
1119,7,2023-04-11,40.09
1409,2,2024-08-24,156.2
1859,3,2023-11-05,68.3
1525,2,2024-11-06,379.91
1035,47,2023-09-23,299.09
1323,19,2024-02-14,424.29
1299,19,2024-02-09,100.65
1833,22,2023-10-06,433.48
1049,1,2024-11-07,119.42
1785,42,2024-07-22,324.59
1914,16,2024-11-16,340.12
1253,29,2023-04-03,65.98
1617,40,2024-05-30,311.75
1206,24,2024-03-09,311.6
1818,49,2023-03-18,239.31
1188,42,2024-10-18,295.37
1441,12,2024-08-06,140.79
1820,9,2024-07-09,479.22
1224,34,2023-11-29,453.56
1572,44,2023-01-16,26.08
1600,27,2024-12-14,320.97
1816,35,2023-08-17,481.35
1955,20,2024-12-28,24.52
1815,49,2023-09-02,186.86
1893,22,2023-01-20,307.67
1228,3,2024-06-07,422.02
1903,40,2023-10-10,228.49
1731,6,2023-11-19,378.62
1191,4,2024-05-18,431.05
1040,24,2023-06-27,173.93
1624,25,2024-10-25,136.49
1866,12,2023-12-13,364.27
1869,16,2024-07-29,195.09
1964,47,2023-08-21,32.96
1742,11,2024-01-22,175.42
1109,14,2024-04-12,157.66
1499,29,2023-05-12,415.3
1031,40,2024-05-12,257.79
1249,37,2023-07-18,363.3
1583,11,2024-03-21,16.16
1653,46,2023-06-11,437.51
1115,29,2023-06-25,71.14
1174,2,2024-05-13,149.81
1505,41,2024-10-22,193.97
1599,15,2024-04-02,66.16
1594,34,2023-09-05,299.5
1601,41,2023-07-14,230.53
1425,21,2024-10-08,47.13
1739,23,2024-08-23,199.82
1459,38,2024-08-21,309.19
1095,7,2024-04-24,163.08
1926,11,2024-01-07,440.13
1247,14,2023-08-02,86.24
1943,7,2023-03-20,129.64
1814,50,2023-07-18,127.06
1319,47,2023-09-06,498.74
1164,44,2023-02-18,304.49
1034,39,2024-03-23,496.91
1906,30,2023-12-02,18.56
1238,3,2024-07-16,145.23
1652,29,2024-07-21,263.86
1139,39,2024-09-01,425.53
1387,18,2024-08-19,445.58
1748,1,2023-10-20,469.4
1836,38,2024-04-08,256.27
1456,36,2023-11-27,225.2
1962,12,2023-02-04,187.31
1258,28,2023-09-28,383.16
1534,16,2024-10-02,77.24
1027,20,2023-01-31,395.65
1408,34,2023-11-16,173.23
1576,43,2023-09-12,448.41
1438,9,2024-08-28,28.73
1076,10,2024-02-29,320.6
1807,49,2023-11-17,182.35
1236,14,2024-07-28,303.68
1428,29,2023-06-20,244.0
1640,9,2023-08-01,322.94
1560,29,2024-01-17,146.78
1120,18,2024-08-07,496.23
1347,36,2023-08-19,427.02
1108,7,2024-03-12,70.89
1441,23,2023-03-07,394.04
1952,39,2024-01-12,43.69
1123,16,2023-06-25,297.15
1865,12,2024-09-24,161.11
1788,36,2024-11-11,311.02
1634,32,2023-10-25,492.29
1399,3,2023-03-22,381.58
1644,40,2024-08-27,488.43
1266,37,2024-09-22,73.17
1453,15,2024-07-21,87.69
1128,26,2023-05-25,423.32
1641,31,2023-09-25,238.15
1708,33,2024-08-17,270.56
1907,22,2024-03-30,361.68
1667,35,2024-07-24,440.44
1660,12,2023-08-17,499.84
1386,16,2023-08-05,22.7
1541,10,2023-03-09,144.55
1053,49,2024-12-25,219.76
1694,31,2023-01-09,98.9
1261,33,2023-01-02,497.72
1987,14,2023-07-07,453.92
1339,36,2024-03-07,402.2
1047,28,2024-09-04,482.6
1672,48,2024-12-23,208.95
1639,7,2023-01-10,130.75
1362,31,2024-12-26,318.39
1844,23,2023-09-30,142.47
1592,34,2023-11-16,158.58
1080,39,2023-09-30,65.42
1139,45,2023-08-09,315.95
1583,31,2024-01-12,39.37
1913,35,2023-12-09,176.53
1527,39,2024-11-02,184.93
1742,21,2024-11-22,403.63
1962,18,2024-02-29,317.26
1748,11,2024-10-04,188.71
1906,41,2024-06-16,222.19
1743,13,2024-07-02,423.87
1408,16,2024-11-26,55.05
1690,32,2024-08-03,100.13
1759,13,2023-12-11,466.19
1092,30,2023-12-02,289.61
1713,49,2024-05-14,258.33
1448,41,2024-03-10,24.61
1570,2,2023-10-30,86.74
1292,14,2023-11-21,63.04
1895,29,2023-11-01,150.06
1184,40,2023-07-15,25.52
1068,39,2024-08-05,231.87
1594,38,2024-06-02,32.07
1183,26,2024-02-13,52.2
1328,27,2024-08-17,167.05
1719,17,2024-08-05,141.44
1968,49,2024-08-31,136.79
1588,39,2023-08-22,56.25
1013,5,2024-11-29,65.03
1968,25,2024-02-19,240.55
1482,20,2024-12-02,89.94
1662,15,2023-09-15,392.38
1508,4,2023-09-01,311.5
1608,35,2023-10-31,318.86
1112,35,2023-03-03,481.1
1083,18,2023-04-30,189.75
1804,18,2024-09-28,85.15
1987,35,2023-04-13,264.07
1733,4,2023-08-23,292.5
1051,44,2023-10-16,63.63
1127,10,2023-09-17,317.53
1038,23,2023-01-06,49.47
1003,36,2023-03-25,287.39
1777,47,2024-03-21,357.83
1032,45,2024-07-22,371.55
1420,48,2023-12-23,12.43
1397,41,2024-05-24,216.01
1714,10,2024-06-13,308.49
1638,43,2024-04-26,100.67
1641,19,2024-12-09,116.67
1808,36,2023-03-24,466.02
1401,29,2024-03-22,156.27
1868,3,2023-04-16,297.18
1283,28,2023-01-31,137.53
1883,46,2023-02-02,170.36
1099,16,2024-09-19,426.06
1075,7,2023-08-18,151.29
1049,30,2024-09-24,464.48
1074,7,2023-07-30,449.76
1762,11,2023-01-24,369.81
1130,50,2023-05-24,17.12
1849,5,2023-06-22,409.73
1771,2,2024-09-21,495.16
1385,27,2024-07-12,484.9
1040,8,2023-02-14,275.62
1165,9,2023-10-04,439.14
1214,49,2024-08-08,456.91
1760,34,2024-11-20,271.02
1177,10,2023-08-01,124.51
1437,5,2023-04-09,374.82
1979,45,2023-10-03,181.46
1166,14,2023-05-27,344.69
1092,26,2023-10-10,131.94
1490,18,2024-11-23,405.51
1784,1,2024-10-08,30.72
1033,4,2024-12-22,130.02
1948,2,2024-09-09,250.94
1830,49,2024-07-16,364.69
1358,41,2023-07-07,83.37
1864,17,2023-06-24,392.11
1312,15,2024-04-09,347.61
1302,20,2024-11-16,367.0
1171,37,2024-12-08,186.22
1363,12,2023-03-30,26.51
1983,22,2023-09-18,226.83
1790,15,2024-12-31,487.92
1592,9,2023-08-26,176.95
1684,40,2023-06-30,495.03
1013,19,2023-08-10,336.2
1893,21,2023-09-18,184.85
1927,15,2023-08-20,405.99
1155,34,2023-03-12,271.59
1491,38,2023-04-12,14.46
1421,3,2024-09-29,261.6
1926,5,2024-03-04,148.04
1303,47,2023-02-05,494.69
1089,22,2023-12-08,237.53
1929,33,2023-02-17,383.61
1609,49,2024-02-04,75.01
1779,9,2023-11-07,272.49
1701,2,2023-07-13,40.3
1050,45,2024-04-18,353.19
1935,49,2023-07-24,130.89
1881,32,2023-08-29,29.07
1467,7,2024-09-07,293.3
1309,24,2024-04-30,76.59
1746,43,2023-03-03,234.25
1795,10,2024-01-08,92.81
1393,42,2023-12-08,83.94
1165,28,2023-05-02,359.65
1585,8,2023-10-09,31.28
1314,20,2024-10-24,367.59
1644,13,2024-10-02,244.63
1382,49,2023-02-21,123.98
1425,14,2023-04-11,140.55
1798,33,2023-09-30,448.37
1168,39,2024-07-11,418.29
1433,47,2023-11-12,386.83
1885,40,2024-11-30,233.11
1704,38,2023-09-18,155.58
1627,26,2024-12-08,291.62
1241,23,2024-05-10,216.44
1312,20,2023-06-10,292.43
1285,34,2023-01-21,376.55
1729,1,2024-02-04,46.62
1882,41,2024-07-31,62.33
1408,49,2023-12-21,127.93
1488,47,2024-01-18,424.52
1479,24,2024-08-22,46.64
1293,37,2023-11-01,248.79
1335,33,2023-10-23,23.27
1363,42,2023-08-30,400.94
1748,20,2024-09-02,281.36
1232,47,2023-01-13,336.82
1319,41,2023-09-13,334.57
1439,12,2024-07-10,176.29
1436,29,2023-08-09,442.07
1315,21,2023-06-29,404.24
1756,6,2023-12-01,175.47
1583,5,2024-03-29,287.77
1418,21,2024-05-14,480.71
1126,43,2024-03-21,36.92
1895,17,2023-01-18,143.08
1420,37,2024-11-13,417.79
1190,40,2024-10-13,217.1
1603,10,2023-04-03,369.7
1578,15,2024-10-17,390.18
1837,37,2024-10-17,337.44
